"zip","propertyid","transdate","transvalue","transdate_previous","transvalue_previous","bathroomcnt","bedroomcnt","builtyear","finishedsquarefeet","lotsizesquarefeet","storycnt","latitude","longitude","usecode","censustract","viewtypeid","validation_idx","transmonth","trans_spr_ind","trans_sum_ind","trans_fal_ind","trans_win_ind","trans_build_age","trans_prev_ind","trans_prev_numyear","trans_val_2005","finished_lot_ratio","story_single_ind","story_mult_ind","view_type0","view_type1","view_type2","view_type3","view_type4","view_type5","view_type6","full_censustract","transvalue_log","trans_val_2005_log","res_ratio","bus_ratio","oth_ratio","tot_ratio","median_list_price","median_value_per_sqft","emp","qp1","ap","est"
98033,60143353,"11/22/2005",477450,"5/5/2004",375000,2.25,2,2002,1512,19828,3,47.67186,-122.201381,9,22500,12,0,11,0,0,1,0,3,1,1,385125,0.08,0,1,0,0,0,0,0,1,0,"53033022500",5.67892789767668,5.585601711325,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48714997,"9/30/2005",478500,"10/28/1999",282500,1.75,3,1949,1740,10000,1,47.689399,-122.187988,9,22500,0,0,9,0,0,1,0,56,1,6,327584.079217047,0.17,1,0,1,0,0,0,0,0,0,"53033022500",5.67988194211286,5.51532278662867,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48715969,"12/7/2005",755000,"10/22/2004",739000,2.5,3,1999,2730,8491,2,47.692462,-122.203888,9,22400,0,0,12,0,0,0,1,6,1,1,758953,0.32,0,1,1,0,0,0,0,0,0,"53033022400",5.87794695162919,5.8802148819921,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48902037,"10/25/2005",675000,"",NA,1.75,2,1943,1350,7200,1,47.689653,-122.213207,9,22400,3,0,10,0,0,1,0,62,0,0,0,0.19,1,0,0,0,1,0,0,0,0,"53033022400",5.82930377283103,-Inf,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48716777,"11/16/2005",735000,"",NA,3.5,4,1996,2730,8758,2,47.683728,-122.190922,9,22500,3,0,11,0,0,1,0,9,0,0,0,0.31,0,1,0,0,1,0,0,0,0,"53033022500",5.8662873390842,-Inf,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48903025,"10/14/2005",599000,"10/22/2004",495400,2.5,5,1982,2620,9900,2,47.67051,-122.184868,9,22604,0,0,10,0,0,1,0,23,1,1,508775.8,0.26,0,1,1,0,0,0,0,0,0,"53033022604",5.77742682238931,5.7065264458471,0.105659,0.1156,0.0310209,0.0999161,750000,342,22077,341836,1326065,1648
98033,48716033,"10/19/2005",540200,"8/28/2003",329950,2,3,1940,1580,7262,1,47.690178,-122.204325,9,22400,0,0,10,0,0,1,0,65,1,2,346652.39895,0.22,1,0,1,0,0,0,0,0,0,"53033022400",5.73255457985143,5.53989421000758,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,49008561,"9/30/2005",395000,"4/1/1994",170000,2.25,3,1987,1670,2227,2,47.702991,-122.18713,9,22006,0,0,9,0,0,1,0,18,1,11,222587.257033551,0.75,0,1,1,0,0,0,0,0,0,"53033022006",5.59659709562646,5.34750029765177,0.04823275,0.02992808,0.052901055,0.04893635,750000,342,22077,341836,1326065,1648
98033,49004985,"9/2/2005",410000,"10/13/1989",132900,2.75,3,1989,1700,8752,1,47.69547,-122.173255,9,22603,0,0,9,0,0,1,0,16,1,16,212481.155338752,0.19,1,0,1,0,0,0,0,0,0,"53033022603",5.61278385671974,5.32732041911432,0.07220045,0.0259583,0.06628355,0.06826925,750000,342,22077,341836,1326065,1648
98033,49145833,"11/18/2005",605500,"1/12/1995",290000,2.5,3,1981,2315,3023,2,47.649951,-122.201781,9,22701,2,0,11,0,0,1,0,24,1,10,370085.452010835,0.77,0,1,0,1,0,0,0,0,0,"53033022701",5.78211414747907,5.56830201339666,0.0996741,0.175264,0.13198,0.108506,750000,342,22077,341836,1326065,1648
98033,48715209,"9/15/2005",490000,"5/24/2002",308500,2.25,3,1989,1690,6160,2,47.685327,-122.172407,9,22604,0,0,9,0,0,1,0,16,1,3,329302.443756,0.27,0,1,1,0,0,0,0,0,0,"53033022604",5.69019608002851,5.5175949536266,0.105659,0.1156,0.0310209,0.0999161,750000,342,22077,341836,1326065,1648
98033,63335361,"11/17/2005",1095000,"",NA,3.25,4,2004,3260,3775,2,47.673743,-122.198784,9,22500,0,0,11,0,0,1,0,1,0,0,0,0.86,0,1,1,0,0,0,0,0,0,"53033022500",6.03941411917614,-Inf,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48753785,"9/19/2005",539920,"9/30/1998",210000,2.75,4,1981,2600,7350,2,47.699817,-122.167782,9,22603,0,0,9,0,0,1,0,24,1,7,247410.050059289,0.35,0,1,1,0,0,0,0,0,0,"53033022603",5.73232941513333,5.39341733715503,0.07220045,0.0259583,0.06628355,0.06826925,750000,342,22077,341836,1326065,1648
98033,60963485,"9/30/2005",1325000,"12/17/2003",1149950,3.25,4,2003,3470,8400,2,47.690907,-122.215193,9,22400,0,0,9,0,0,1,0,2,1,2,1208161.61895,0.41,0,1,1,0,0,0,0,0,0,"53033022400",6.12221587827283,6.08212503488377,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,55213893,"10/5/2005",585000,"",NA,2.5,4,2001,2500,6000,2,47.691995,-122.174039,9,22603,0,0,10,0,0,1,0,4,0,0,0,0.42,0,1,1,0,0,0,0,0,0,"53033022603",5.76715586608218,-Inf,0.07220045,0.0259583,0.06628355,0.06826925,750000,342,22077,341836,1326065,1648
98033,48715689,"11/10/2005",420000,"1/27/2005",320000,2,3,1950,1330,7127,1,47.668506,-122.173723,9,22703,0,0,11,0,0,1,0,55,1,0,339813.76,0.19,1,0,1,0,0,0,0,0,0,"53033022703",5.6232492903979,5.53124096067511,0.0554667,0.0124301,0.0298928,0.0498099,750000,342,22077,341836,1326065,1648
98033,48892025,"12/23/2005",96000,"7/17/2001",270000,2.25,3,1974,1840,15532,1,47.699586,-122.203636,9,22400,0,0,12,0,0,0,1,31,1,4,296276.13059616,0.12,1,0,1,0,0,0,0,0,0,"53033022400",4.98227123303957,5.47169666407558,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,49130409,"11/17/2005",1100000,"",NA,1.75,3,1953,1640,9500,1,47.667272,-122.205991,9,22701,3,0,11,0,0,1,0,52,0,0,0,0.17,1,0,0,0,1,0,0,0,0,"53033022701",6.04139268515823,-Inf,0.0996741,0.175264,0.13198,0.108506,750000,342,22077,341836,1326065,1648
98033,48903025,"10/14/2005",599000,"12/24/1996",250000,2.5,5,1982,2620,9900,2,47.67051,-122.184868,9,22604,0,0,10,0,0,1,0,23,1,9,310349.399579729,0.26,0,1,1,0,0,0,0,0,0,"53033022604",5.77742682238931,5.49185090951048,0.105659,0.1156,0.0310209,0.0999161,750000,342,22077,341836,1326065,1648
98033,48704057,"9/12/2005",459000,"11/21/1996",93567,1.75,4,1962,1730,8580,2,47.662532,-122.178069,9,22703,0,0,9,0,0,1,0,43,1,9,116153.849081906,0.2,0,1,1,0,0,0,0,0,0,"53033022703",5.66181268553726,5.06503360593423,0.0554667,0.0124301,0.0298928,0.0498099,750000,342,22077,341836,1326065,1648
98033,48752401,"11/30/2005",3000000,"",NA,3.25,4,2000,6330,13296,2,47.648934,-122.200653,9,22701,3,0,11,0,0,1,0,5,0,0,0,0.48,0,1,0,0,1,0,0,0,0,"53033022701",6.47712125471966,-Inf,0.0996741,0.175264,0.13198,0.108506,750000,342,22077,341836,1326065,1648
98033,48693217,"12/1/2005",850000,"1/16/1997",285000,1,3,1920,950,10800,1,47.688916,-122.214617,9,22400,3,0,12,0,0,0,1,85,1,8,343493.510214457,0.09,1,0,0,0,1,0,0,0,0,"53033022400",5.92941892571429,5.53591853614178,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48907865,"11/21/2005",410000,"",NA,1.5,2,1964,1560,8704,2,47.687802,-122.192718,9,22500,3,0,11,0,0,1,0,41,0,0,0,0.18,0,1,0,0,1,0,0,0,0,"53033022500",5.61278385671974,-Inf,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48704057,"9/12/2005",459000,"3/17/1995",168000,1.75,4,1962,1730,8580,2,47.662532,-122.178069,9,22703,0,0,9,0,0,1,0,43,1,10,214394.33082007,0.2,0,1,1,0,0,0,0,0,0,"53033022703",5.66181268553726,5.33121329722357,0.0554667,0.0124301,0.0298928,0.0498099,750000,342,22077,341836,1326065,1648
98033,49145833,"11/18/2005",605500,"3/17/2000",385000,2.5,3,1981,2315,3023,2,47.649951,-122.201781,9,22701,2,0,11,0,0,1,0,24,1,5,436831.721588983,0.77,0,1,0,1,0,0,0,0,0,"53033022701",5.78211414747907,5.64031416818302,0.0996741,0.175264,0.13198,0.108506,750000,342,22077,341836,1326065,1648
98033,49145833,"11/18/2005",605500,"4/20/1994",281000,2.5,3,1981,2315,3023,2,47.649951,-122.201781,9,22701,2,0,11,0,0,1,0,24,1,11,367923.642508399,0.77,0,1,0,1,0,0,0,0,0,"53033022701",5.78211414747907,5.56575769617858,0.0996741,0.175264,0.13198,0.108506,750000,342,22077,341836,1326065,1648
98033,49002573,"10/7/2005",615000,"8/25/1999",389000,2.5,4,1985,2300,6635,2,47.667219,-122.171899,9,22703,0,0,10,0,0,1,0,20,1,6,451080.378107722,0.35,0,1,1,0,0,0,0,0,0,"53033022703",5.78887511577542,5.65425393579892,0.0554667,0.0124301,0.0298928,0.0498099,750000,342,22077,341836,1326065,1648
98033,48693217,"12/1/2005",850000,"12/30/2004",760000,1,3,1920,950,10800,1,47.688916,-122.214617,9,22400,3,0,12,0,0,0,1,85,1,1,780520,0.09,1,0,0,0,1,0,0,0,0,"53033022400",5.92941892571429,5.89238403587807,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48715209,"9/15/2005",490000,"3/15/1994",179000,2.25,3,1989,1690,6160,2,47.685327,-122.172407,9,22604,0,0,9,0,0,1,0,16,1,11,234371.288288269,0.27,0,1,1,0,0,0,0,0,0,"53033022604",5.69019608002851,5.36990440725339,0.105659,0.1156,0.0310209,0.0999161,750000,342,22077,341836,1326065,1648
98033,48716245,"11/10/2005",669000,"1/28/2000",450000,2.5,3,1993,2690,8254,2,47.688451,-122.200889,9,22400,0,0,11,0,0,1,0,12,1,5,510582.531727382,0.33,0,1,1,0,0,0,0,0,0,"53033022400",5.82542611776782,5.70806595244986,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48715913,"12/28/2005",485000,"2/28/1997",187000,1,2,1948,1210,8990,1,47.693072,-122.20969,9,22400,0,0,12,0,0,0,1,57,1,8,225379.952316153,0.13,1,0,1,0,0,0,0,0,0,"53033022400",5.68574173860226,5.35291528266977,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48902497,"9/8/2005",495000,"6/9/1994",179950,2.25,5,1978,1880,9600,2,47.683167,-122.189974,9,22500,0,0,9,0,0,1,0,27,1,11,235615.158254044,0.2,0,1,1,0,0,0,0,0,0,"53033022500",5.69460519893357,5.37220322726243,0.251022,0.436296,0.496898,0.287259,750000,342,22077,341836,1326065,1648
98033,48716397,"9/27/2005",543000,"6/29/1999",289900,1,2,1919,760,7408,1,47.684198,-122.204936,9,22400,0,0,9,0,0,1,0,86,1,6,336165.042708042,0.1,1,0,1,0,0,0,0,0,0,"53033022400",5.73479982958885,5.52655254982821,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98033,48715913,"12/28/2005",485000,"5/9/2003",375000,1,2,1948,1210,8990,1,47.693072,-122.20969,9,22400,0,0,12,0,0,0,1,57,1,2,393982.875,0.13,1,0,1,0,0,0,0,0,0,"53033022400",5.68574173860226,5.59547734503716,0.11716483,0.0936380415,0.072702,0.111405815,750000,342,22077,341836,1326065,1648
98034,48899733,"12/19/2005",440000,"12/18/2001",268500,1.75,4,1966,1800,9660,1,47.724513,-122.181951,9,21903,0,0,12,0,0,0,1,39,1,4,294630.152092848,0.19,1,0,1,0,0,0,0,0,0,"53033021903",5.64345267648619,5.46927718995217,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,48897877,"9/30/2005",270220,"9/5/2003",275000,2.75,6,1956,3050,12600,1,47.718572,-122.231781,9,22203,0,0,9,0,0,1,0,49,1,2,288920.775,0.24,1,0,1,0,0,0,0,0,0,"53033022203",5.43171748964601,5.4607787711397,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,49136869,"9/15/2005",353000,"8/29/2000",225000,1.75,3,1977,1460,8346,1,47.728302,-122.1923,9,22003,0,0,9,0,0,1,0,28,1,5,255291.265863691,0.17,1,0,1,0,0,0,0,0,0,"53033022003",5.54777470538782,5.40703595678588,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48708921,"11/9/2005",310000,"3/3/1993",105000,1,3,1972,860,7215,1,47.711826,-122.211833,9,22202,0,0,11,0,0,1,0,33,1,12,141604.775577521,0.12,1,0,1,0,0,0,0,0,0,"53033022202",5.49136169383427,5.15107790004861,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48891681,"10/31/2005",499000,"12/23/2002",309000,1.75,3,1994,2070,7213,1,47.712551,-122.197325,9,22005,0,0,10,0,0,1,0,11,1,3,329836.159224,0.29,1,0,1,0,0,0,0,0,0,"53033022005",5.69810054562339,5.51829826468217,0.131908,0.191419,0.0858522,0.127275,425000,236,13567,143429,654642,1202
98034,49136869,"9/15/2005",353000,"2/22/2002",245000,1.75,3,1977,1460,8346,1,47.728302,-122.1923,9,22003,0,0,9,0,0,1,0,28,1,3,261520.57932,0.17,1,0,1,0,0,0,0,0,0,"53033022003",5.54777470538782,5.41750586962187,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48718121,"9/30/2005",575000,"",NA,2,6,1960,2160,21000,1,47.708937,-122.226721,9,22203,3,0,9,0,0,1,0,45,0,0,0,0.1,1,0,0,0,1,0,0,0,0,"53033022203",5.75966784468963,-Inf,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,48708921,"11/9/2005",310000,"8/10/2000",201500,1,3,1972,860,7215,1,47.711826,-122.211833,9,22202,0,0,11,0,0,1,0,33,1,5,228627.511429039,0.12,1,0,1,0,0,0,0,0,0,"53033022202",5.49136169383427,5.35912848915165,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48899733,"12/19/2005",440000,"1/6/1997",179500,1.75,4,1966,1800,9660,1,47.724513,-122.181951,9,21903,0,0,12,0,0,0,1,39,1,8,216340.649415772,0.19,1,0,1,0,0,0,0,0,0,"53033021903",5.64345267648619,5.33513812904761,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,49136577,"11/18/2005",332500,"4/17/1996",138000,1.75,3,1967,1350,7200,1,47.735582,-122.192724,9,22001,0,0,11,0,0,1,0,38,1,9,171312.86856801,0.19,1,0,1,0,0,0,0,0,0,"53033022001",5.52179164963912,5.23378998723968,0.09187949,0.02291105,0.04162935,0.08418379,425000,236,13567,143429,654642,1202
98034,48728809,"10/21/2005",395000,"10/26/2000",260000,1.75,3,1980,2250,7182,1,47.716796,-122.210684,9,22202,0,0,10,0,0,1,0,25,1,5,295003.240553599,0.31,1,0,1,0,0,0,0,0,0,"53033022202",5.59659709562646,5.46982678664534,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,49136869,"9/15/2005",353000,"11/1/1994",155000,1.75,3,1977,1460,8346,1,47.728302,-122.1923,9,22003,0,0,9,0,0,1,0,28,1,11,202947.204942356,0.17,1,0,1,0,0,0,0,0,0,"53033022003",5.54777470538782,5.30738307444379,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,49136869,"9/15/2005",353000,"6/30/1997",166000,1.75,3,1977,1460,8346,1,47.728302,-122.1923,9,22003,0,0,9,0,0,1,0,28,1,8,200069.904195087,0.17,1,0,1,0,0,0,0,0,0,"53033022003",5.54777470538782,5.30118176417333,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48706709,"12/2/2005",465000,"1/9/1998",290000,2,4,1969,2030,7870,1,47.717504,-122.218173,9,22202,0,0,12,0,0,0,1,36,1,7,341661.497700923,0.26,1,0,1,0,0,0,0,0,0,"53033022202",5.66745295288995,5.53359604032007,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48899649,"9/2/2005",440000,"12/12/2002",295000,1.75,4,1966,2850,6480,1,47.723471,-122.186172,9,21903,0,0,9,0,0,1,0,39,1,3,314892.12612,0.44,1,0,1,0,0,0,0,0,0,"53033021903",5.64345267648619,5.4981618012355,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,49094901,"9/23/2005",385500,"6/29/1998",239850,2,4,1977,1660,8050,1,47.728159,-122.215358,9,22202,2,0,9,0,0,1,0,28,1,7,282577.621460574,0.21,1,0,0,1,0,0,0,0,0,"53033022202",5.58602438238698,5.45113776522303,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48899513,"10/19/2005",354900,"7/29/1999",224000,1.75,3,1965,1450,7128,1,47.724001,-122.185235,9,21903,0,0,10,0,0,1,0,40,1,6,259748.084051747,0.2,1,0,1,0,0,0,0,0,0,"53033021903",5.55010599934759,5.41455235280738,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,48949949,"9/15/2005",298000,"2/25/1997",142950,1,3,1967,1010,7762,1,47.726825,-122.223796,9,22201,0,0,9,0,0,1,0,38,1,8,172289.113281251,0.13,1,0,1,0,0,0,0,0,0,"53033022201",5.47421626407626,5.23625783582728,0.06448055,0.018083975,0.04118175,0.0592661,425000,236,13567,143429,654642,1202
98034,49003461,"12/16/2005",539900,"11/30/2004",383150,3,4,1987,2310,9132,2,47.728812,-122.227144,9,22201,0,0,12,0,0,0,1,18,1,1,393495.05,0.25,0,1,1,0,0,0,0,0,0,"53033022201",5.73231332747124,5.59493927348998,0.06448055,0.018083975,0.04118175,0.0592661,425000,236,13567,143429,654642,1202
98034,48892341,"9/23/2005",325000,"",NA,2.25,3,1969,2460,17220,1,47.701329,-122.23467,9,22203,0,0,9,0,0,1,0,36,0,0,0,0.14,1,0,1,0,0,0,0,0,0,"53033022203",5.51188336097887,-Inf,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,49057625,"12/28/2005",301000,"8/30/1995",123000,1.5,2,1983,1070,5201,2,47.731952,-122.206569,9,22003,0,0,12,0,0,0,1,22,1,10,156967.277921837,0.21,0,1,1,0,0,0,0,0,0,"53033022003",5.47856649559384,5.1958091269371,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48881725,"12/19/2005",406000,"5/6/1999",230000,1.75,3,1983,1560,7207,1,47.728266,-122.221848,9,22201,0,0,12,0,0,0,1,22,1,6,266705.622017419,0.22,1,0,1,0,0,0,0,0,0,"53033022201",5.60852603357719,5.42603217049081,0.06448055,0.018083975,0.04118175,0.0592661,425000,236,13567,143429,654642,1202
98034,49085841,"9/7/2005",340000,"5/13/2003",248000,1.5,3,1968,1760,6150,1,47.726798,-122.202683,9,22003,0,0,9,0,0,1,0,37,1,2,260554.008,0.29,1,0,1,0,0,0,0,0,0,"53033022003",5.53147891704226,5.41589775813565,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48760973,"11/29/2005",381500,"7/18/1994",149950,1.5,3,1986,1270,6577,2,47.708632,-122.217289,9,22202,0,0,11,0,0,1,0,19,1,11,196335.054071653,0.19,0,1,1,0,0,0,0,0,0,"53033022202",5.5814945422909,5.29299784636905,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48988661,"12/14/2005",375000,"11/26/1997",209950,1.75,4,1980,2410,10920,1,47.738391,-122.19953,9,22001,0,0,12,0,0,0,1,25,1,8,253040.219191317,0.22,1,0,1,0,0,0,0,0,0,"53033022001",5.57403126772772,5.40318955510723,0.09187949,0.02291105,0.04162935,0.08418379,425000,236,13567,143429,654642,1202
98034,49003461,"12/16/2005",539900,"8/24/1995",162000,3,4,1987,2310,9132,2,47.728812,-122.227144,9,22201,0,0,12,0,0,0,1,18,1,10,206737.390433639,0.25,0,1,1,0,0,0,0,0,0,"53033022201",5.73231332747124,5.31541903004033,0.06448055,0.018083975,0.04118175,0.0592661,425000,236,13567,143429,654642,1202
98034,48771797,"10/25/2005",484500,"",NA,1,3,1971,1560,14577,1,47.718318,-122.243507,9,22300,0,0,10,0,0,1,0,34,0,0,0,0.11,1,0,1,0,0,0,0,0,0,"53033022300",5.68529378138678,-Inf,0.0622082,0.00165017,0.000508001,0.0487888,425000,236,13567,143429,654642,1202
98034,48892913,"10/20/2005",700000,"",NA,2.75,4,1975,3030,10045,1,47.70631,-122.231759,9,22203,0,0,10,0,0,1,0,30,0,0,0,0.3,1,0,1,0,0,0,0,0,0,"53033022203",5.84509804001426,-Inf,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,48897925,"11/18/2005",435000,"9/10/1992",172450,1.75,3,1968,1900,18599,1,47.714951,-122.231142,9,22203,0,0,11,0,0,1,0,37,1,13,239546.055759941,0.1,1,0,1,0,0,0,0,0,0,"53033022203",5.63848925695464,5.37938902438725,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,48812489,"11/18/2005",419615,"",NA,1.75,4,1972,2240,7245,1,47.716102,-122.169721,9,21903,0,0,11,0,0,1,0,33,0,0,0,0.31,1,0,1,0,0,0,0,0,0,"53033021903",5.62285100454724,-Inf,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,58380385,"10/5/2005",470000,"",NA,2.5,4,2002,2290,5060,2,47.728737,-122.207321,9,22003,0,0,10,0,0,1,0,3,0,0,0,0.45,0,1,1,0,0,0,0,0,0,"53033022003",5.67209785793572,-Inf,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,49094901,"9/23/2005",385500,"12/9/1993",157000,2,4,1977,1660,8050,1,47.728159,-122.215358,9,22202,2,0,9,0,0,1,0,28,1,12,211732.85491115,0.21,1,0,0,1,0,0,0,0,0,"53033022202",5.58602438238698,5.32578825338791,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
98034,48892237,"9/30/2005",2175000,"5/30/2000",1100000,1.75,2,1959,2890,43680,1,47.698669,-122.233357,9,22300,3,0,9,0,0,1,0,46,1,5,1248090.63311138,0.07,1,0,0,0,1,0,0,0,0,"53033022300",6.33745926129066,6.09624612383274,0.0622082,0.00165017,0.000508001,0.0487888,425000,236,13567,143429,654642,1202
98034,48988657,"11/28/2005",405000,"5/13/1996",215000,2.75,5,1980,2940,11500,1,47.738826,-122.198001,9,22001,0,0,11,0,0,1,0,25,1,9,266900.483638567,0.26,1,0,1,0,0,0,0,0,0,"53033022001",5.60745502321467,5.42634936075405,0.09187949,0.02291105,0.04162935,0.08418379,425000,236,13567,143429,654642,1202
98034,48899513,"10/19/2005",354900,"5/12/2000",225000,1.75,3,1965,1450,7128,1,47.724001,-122.185235,9,21903,0,0,10,0,0,1,0,40,1,5,255291.265863691,0.2,1,0,1,0,0,0,0,0,0,"53033021903",5.55010599934759,5.40703595678588,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,48881725,"12/19/2005",406000,"9/9/2004",330000,1.75,3,1983,1560,7207,1,47.728266,-122.221848,9,22201,0,0,12,0,0,0,1,22,1,1,338910,0.22,1,0,1,0,0,0,0,0,0,"53033022201",5.60852603357719,5.53008438347517,0.06448055,0.018083975,0.04118175,0.0592661,425000,236,13567,143429,654642,1202
98034,49136577,"11/18/2005",332500,"11/4/2003",223000,1.75,3,1967,1350,7200,1,47.735582,-122.192724,9,22001,0,0,11,0,0,1,0,38,1,2,234288.483,0.19,1,0,1,0,0,0,0,0,0,"53033022001",5.52179164963912,5.3697509403576,0.09187949,0.02291105,0.04162935,0.08418379,425000,236,13567,143429,654642,1202
98034,48856089,"9/16/2005",350000,"12/3/2002",236000,1,3,1975,1390,10400,1,47.718652,-122.235134,9,22203,0,0,9,0,0,1,0,30,1,3,251913.700896,0.13,1,0,1,0,0,0,0,0,0,"53033022203",5.54406804435028,5.40125178822745,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,49120645,"10/6/2005",340000,"",NA,1,2,1971,1660,8165,1,47.710583,-122.200984,9,22005,0,0,10,0,0,1,0,34,0,0,0,0.2,1,0,1,0,0,0,0,0,0,"53033022005",5.53147891704226,-Inf,0.131908,0.191419,0.0858522,0.127275,425000,236,13567,143429,654642,1202
98034,49085841,"9/7/2005",340000,"2/25/1999",195000,1.5,3,1968,1760,6150,1,47.726798,-122.202683,9,22003,0,0,9,0,0,1,0,37,1,6,226119.983884333,0.29,1,0,1,0,0,0,0,0,0,"53033022003",5.53147891704226,5.35433894583573,0.05955305,0.01361385,0.03581405,0.05496655,425000,236,13567,143429,654642,1202
98034,48842657,"9/2/2005",995000,"",NA,1.75,4,1982,3230,40075,2,47.710411,-122.225109,9,22203,0,0,9,0,0,1,0,23,0,0,0,0.08,0,1,1,0,0,0,0,0,0,"53033022203",5.99782308074573,-Inf,0.10406,0.0189769,0.0269241,0.0868016,425000,236,13567,143429,654642,1202
98034,48850057,"9/7/2005",288000,"",NA,1.75,3,1969,1300,5160,1,47.720624,-122.180846,9,21903,0,0,9,0,0,1,0,36,0,0,0,0.25,1,0,1,0,0,0,0,0,0,"53033021903",5.45939248775923,-Inf,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,49136545,"9/12/2005",350349,"",NA,1.75,4,1967,2190,6580,1,47.735125,-122.189688,9,22001,0,0,9,0,0,1,0,38,0,0,0,0.33,1,0,1,0,0,0,0,0,0,"53033022001",5.54450088222605,-Inf,0.09187949,0.02291105,0.04162935,0.08418379,425000,236,13567,143429,654642,1202
98034,48763021,"10/26/2005",358000,"1/23/1997",169000,2.5,4,1969,1980,7920,1,47.724124,-122.180537,9,21903,0,0,10,0,0,1,0,36,1,8,203685.62535524,0.25,1,0,1,0,0,0,0,0,0,"53033021903",5.55388302664387,5.30896038074695,0.149332,0.457921,0.158496,0.16673,425000,236,13567,143429,654642,1202
98034,48917229,"11/7/2005",920000,"6/13/2000",577200,2.5,3,1990,3020,15300,2,47.707296,-122.247092,9,22300,3,0,11,0,0,1,0,15,1,5,654907.194028989,0.2,0,1,0,0,1,0,0,0,0,"53033022300",5.96378782734556,5.81617976109598,0.0622082,0.00165017,0.000508001,0.0487888,425000,236,13567,143429,654642,1202
98034,48881697,"9/26/2005",341950,"6/25/1996",174950,1.75,3,1974,1560,7079,1,47.729272,-122.219365,9,22202,0,0,9,0,0,1,0,31,1,9,217182.509825894,0.22,1,0,1,0,0,0,0,0,0,"53033022202",5.53396260806905,5.33682484765737,0.1053595,0.050701415,0.10115455,0.10327935,425000,236,13567,143429,654642,1202
